Gene ID	Gene Name	SRR12951211	SRR12951212	SRR12951213	SRR12951214	SRR12951215	SRR12951216	SRR12951217	SRR12951218	SRR12951219	SRR12951220	SRR12951221	SRR12951222	SRR12951223	SRR12951224	SRR12951225	SRR12951226	SRR12951227	SRR12951228	SRR12951229
ENSG00000084774	CAD	156	70	183	42	23	0	5	212	55	66	99	91	147	71	141	122	118	121	99
ENSG00000085063	CD59	2305	2336	4359	3696	2922	2368	609	907	1981	3188	2304	1452	1503	1327	2343	1197	1982	1960	596
ENSG00000085117	CD82	19	3	19	132	8	0	1	5	8	47	30	14	28	50	27	12	13	43	18
ENSG00000085185	BCORL1	126	17	153	151	16	19	13	5	70	26	152	86	76	106	101	69	46	223	166
ENSG00000085224	ATRX	5323	4013	9657	5419	6839	2769	3542	3665	5841	6468	5164	5114	5680	5083	7252	5512	5766	5713	3892
ENSG00000085231	AK6	162	169	460	154	143	126	105	223	274	414	211	193	321	246	208	166	177	109	89
ENSG00000085265	FCN1	39	0	8	0	0	0	0	26	1	15	26	14	43	3	25	40	65	82	17
ENSG00000085274	MYNN	572	232	871	675	318	442	28	369	679	765	582	465	510	570	639	651	548	653	292
ENSG00000085276	MECOM	920	823	665	216	393	335	399	565	856	1270	1200	1537	1788	425	1955	2021	814	988	1437
ENSG00000085365	SCAMP1	1066	577	1988	1361	2100	741	1419	413	1419	2366	1193	1022	922	1088	1386	804	879	1020	395
ENSG00000085377	PREP	387	198	442	98	150	161	244	692	296	528	465	644	725	303	828	650	454	434	460
ENSG00000085382	HACE1	311	128	1047	833	1186	199	665	120	644	919	485	435	477	441	622	339	444	392	174
ENSG00000085415	SEH1L	553	476	639	696	532	460	30	585	507	963	645	604	579	324	537	463	423	406	358
ENSG00000085433	WDR47	300	39	761	556	474	85	117	44	482	530	278	217	224	264	380	314	214	292	166
ENSG00000085449	WDFY1	1545	1538	1985	1662	1481	2499	961	461	1443	3000	1683	1839	1730	1561	1675	2186	1683	1481	1461
ENSG00000085465	OVGP1	55	37	3	2	99	2	0	534	0	26	22	51	60	31	56	52	39	67	49
ENSG00000085491	SLC25A24	684	1046	1146	789	381	1171	131	304	709	1605	1731	1496	1381	1045	1448	1490	1121	784	706
ENSG00000085511	MAP3K4	712	538	634	714	720	161	421	337	617	592	644	700	813	578	1239	883	748	832	537
ENSG00000085514	PILRA	73	5	47	0	23	8	0	0	25	93	44	27	50	30	86	27	23	86	30
ENSG00000085552	IGSF9	72	45	1	0	0	0	0	5	9	17	91	110	84	65	47	79	130	48	134
ENSG00000085563	ABCB1	332	74	209	91	188	140	98	59	202	297	862	582	337	3594	469	837	295	418	626
ENSG00000085644	ZNF213	302	75	154	62	19	61	0	0	49	74	101	101	58	102	88	91	69	307	118
ENSG00000085662	AKR1B1	112	158	547	239	111	2	14	47	162	460	338	172	348	264	314	163	283	311	155
ENSG00000085719	CPNE3	1426	1917	2183	2752	3720	2001	255	626	2211	3134	2374	1695	1640	1845	2006	1627	1529	1718	1058
ENSG00000085721	RRN3	273	167	364	173	292	275	2	108	255	287	380	254	274	159	327	247	197	231	169
ENSG00000085733	CTTN	864	203	606	301	543	194	3482	324	395	428	837	952	769	688	1644	1148	938	1015	806
ENSG00000085741	WNT11	1	0	0	0	0	7	0	41	2	11	3	5	7	1	7	0	2	10	8
ENSG00000085760	MTIF2	447	365	456	282	413	58	33	105	460	530	610	621	771	597	963	1059	585	528	656
ENSG00000085788	DDHD2	608	298	1057	1570	1371	228	152	1084	715	649	686	693	751	991	963	684	548	812	404
ENSG00000085831	TTC39A	254	82	58	0	0	4	100	346	95	55	375	433	364	26	875	476	177	294	420
ENSG00000085832	EPS15	2262	2910	5083	6266	5944	3967	1733	2531	2457	5778	3187	2650	2828	2514	3696	2603	2519	2787	1625
ENSG00000085840	ORC1	23	45	16	0	0	0	0	0	27	17	16	40	111	14	56	65	42	37	50
ENSG00000085871	MGST2	291	291	396	177	125	168	519	13	211	308	518	529	613	518	703	520	276	238	398
ENSG00000085872	CHERP	130	49	217	35	74	39	112	111	48	101	156	121	151	150	149	143	111	213	149
ENSG00000085978	ATG16L1	366	73	259	227	202	175	19	213	173	391	309	274	285	217	407	326	204	457	197
ENSG00000085982	USP40	402	262	596	524	457	48	448	180	441	592	560	488	623	422	940	354	476	463	392
ENSG00000085998	POMGNT1	424	61	288	29	67	11	9	231	98	96	325	425	349	176	492	554	237	325	262
ENSG00000085999	RAD54L	29	2	0	2	0	0	7	7	0	55	12	24	26	20	33	50	16	64	17
ENSG00000086015	MAST2	640	141	264	144	349	200	28	672	113	270	597	634	453	572	1004	660	302	523	516
ENSG00000086061	DNAJA1	2106	705	3918	1675	900	597	401	1130	1370	2926	1600	1337	1306	1470	2122	2109	1649	1737	1111
ENSG00000086062	B4GALT1	2012	1510	1684	1765	1190	1393	142	237	598	1507	1318	1547	1471	879	1439	1559	1972	1952	1079
ENSG00000086065	CHMP5	395	497	903	252	308	993	38	194	438	699	596	603	614	598	744	604	349	366	421
ENSG00000086102	NFX1	984	655	1284	953	810	185	405	650	695	1307	1198	1087	1096	931	1700	1418	1425	1141	864
ENSG00000086159	AQP6	0	0	0	4	0	0	0	0	0	0	0	0	0	1	3	1	1	2	0
ENSG00000086189	DIMT1	677	464	1181	757	1092	951	278	1556	822	1305	603	710	719	603	612	599	679	877	351
ENSG00000086200	IPO11	412	307	954	662	485	176	54	153	627	546	511	377	460	306	582	470	456	369	315
ENSG00000086205	FOLH1	24	0	16	6	13	0	0	1	3	70	21	12	17	38	12	21	24	17	7
ENSG00000086232	EIF2AK1	1586	1206	1539	1115	320	1096	468	1230	965	2030	1720	1679	1698	1405	2147	1991	1491	1741	1793
ENSG00000086288	NME8	4	0	8	0	7	0	0	0	12	8	11	27	49	9	21	11	5	11	4
ENSG00000086289	EPDR1	138	75	405	345	249	119	10	0	225	386	132	89	107	138	214	127	103	202	63
ENSG00000086300	SNX10	95	348	769	345	253	90	429	7	182	1225	217	123	343	170	222	176	329	241	96
ENSG00000086475	SEPHS1	277	192	330	728	139	784	69	152	299	346	375	281	385	307	363	404	265	351	248
ENSG00000086504	MRPL28	16	5	12	74	5	1	0	46	6	5	29	29	32	20	43	21	10	17	13
ENSG00000086506	HBQ1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086544	ITPKC	100	36	93	134	201	4	0	0	17	21	88	121	29	65	87	63	20	202	44
ENSG00000086548	CEACAM6	2662	615	87	9	0	1424	4	279	152	3758	1323	4205	2546	82	5939	5042	5264	5616	4357
ENSG00000086570	FAT2	42	34	24	0	15	51	129	172	2	17	45	99	37	107	77	56	49	94	82
ENSG00000086589	RBM22	471	152	1157	769	221	184	262	91	447	1117	464	505	490	461	547	541	436	354	404
ENSG00000086598	TMED2	2812	2028	6003	5402	2888	3886	585	2292	3019	5745	3881	3209	3973	2624	4217	4204	4269	2995	1955
ENSG00000086619	ERO1B	541	261	1042	752	972	696	711	308	994	1063	717	425	677	493	673	561	743	539	317
ENSG00000086666	ZFAND6	689	574	896	1155	1797	505	525	697	871	1078	1037	794	980	726	982	933	728	818	523
ENSG00000086696	HSD17B2	209	141	2	149	0	240	7	37	139	200	653	326	329	553	238	313	192	114	340
ENSG00000086712	TXLNG	425	194	919	1575	297	104	128	436	414	738	460	484	473	420	619	455	440	480	307
ENSG00000086717	PPEF1	0	0	0	19	0	0	0	0	0	1	2	1	0	0	5	2	6	5	0
ENSG00000086730	LAT2	93	52	71	1	8	4	78	4	26	78	132	53	153	81	130	125	141	112	173
ENSG00000086758	HUWE1	6009	2494	7681	4376	4037	883	2140	3346	2954	4035	6030	4953	4285	4595	8614	7446	5159	7061	5583
ENSG00000086827	ZW10	103	44	513	259	183	13	107	61	84	206	169	128	156	97	238	152	152	145	119
ENSG00000086848	ALG9	181	187	476	118	66	4	0	68	48	93	136	137	176	80	172	99	125	158	69
ENSG00000086967	MYBPC2	0	1	0	42	0	0	0	0	0	0	0	4	4	0	3	5	4	1	1
ENSG00000086991	NOX4	46	2	213	35	294	28	24	0	133	115	40	28	4	29	46	15	86	10	5
ENSG00000087008	ACOX3	110	11	63	1	48	229	0	8	9	27	89	49	81	48	147	66	101	135	52
ENSG00000087053	MTMR2	968	529	2175	948	2001	992	216	762	1305	1445	1040	990	919	714	1116	846	998	907	444
ENSG00000087074	PPP1R15A	767	168	157	152	226	10	13	253	36	126	163	308	295	230	173	368	233	752	138
ENSG00000087076	HSD17B14	27	0	5	15	15	0	0	1	10	9	4	2	7	5	3	3	6	9	5
ENSG00000087077	TRIP6	681	202	580	360	182	609	4	227	328	348	266	243	279	346	410	371	424	470	248
ENSG00000087085	ACHE	14	0	6	4	7	0	0	0	4	7	6	12	14	24	18	16	12	49	24
ENSG00000087086	FTL	5777	4225	22257	9577	6582	6887	2601	9931	4322	18082	7462	5248	7039	13864	4964	3113	2916	5303	3491
ENSG00000087087	SRRT	332	25	180	205	22	44	101	672	61	138	179	153	220	147	271	327	206	316	270
ENSG00000087088	BAX	47	30	8	7	15	0	2	5	19	28	55	29	35	15	46	29	35	42	22
ENSG00000087095	NLK	1068	794	678	480	308	729	356	408	416	1054	685	636	813	536	840	866	700	939	616
ENSG00000087111	PIGS	394	56	487	180	206	93	0	86	129	339	409	368	301	286	471	379	272	484	406
ENSG00000087116	ADAMTS2	291	73	398	287	96	156	3	6	262	796	121	82	77	132	145	167	193	265	109
ENSG00000087128	TMPRSS11E	2	0	0	0	0	0	0	0	1	0	3	0	0	0	4	3	0	0	1
ENSG00000087152	ATXN7L3	157	43	349	39	8	56	0	56	47	75	141	150	160	129	193	198	93	160	136
ENSG00000087157	PGS1	369	318	264	219	294	103	16	185	165	243	343	200	331	277	377	338	224	317	286
ENSG00000087191	PSMC5	286	85	350	318	455	113	57	131	297	300	396	268	276	352	611	353	398	480	178
ENSG00000087206	UIMC1	214	81	412	193	368	7	492	700	211	331	326	327	266	234	424	298	352	302	190
ENSG00000087237	CETP	25	4	0	6	0	0	0	2	8	4	5	4	33	15	22	13	22	28	13
ENSG00000087245	MMP2	5576	1076	3485	7424	4923	1306	2315	64	1901	5070	1234	835	1095	1440	617	1076	1282	2732	871
ENSG00000087250	MT3	4	2	11	2	0	0	2	0	10	11	16	8	8	8	29	1	13	1	1
ENSG00000087253	LPCAT2	1171	473	650	213	1343	536	892	134	831	1388	884	556	796	528	775	733	733	598	322
ENSG00000087258	GNAO1	1903	242	2589	1017	1740	81	451	314	578	356	649	575	120	487	994	543	385	1513	348
ENSG00000087263	OGFOD1	299	79	552	443	203	462	182	156	213	476	279	249	229	246	385	292	327	506	209
ENSG00000087266	SH3BP2	567	1102	190	296	181	228	127	380	199	228	426	535	617	508	645	494	410	543	410
ENSG00000087269	NOP14	154	75	165	105	50	69	84	97	146	152	231	182	146	139	278	185	234	219	197
ENSG00000087274	ADD1	2013	694	2453	1060	1473	648	787	625	1310	1674	1905	1455	1555	1944	2196	1592	1295	2018	1136
ENSG00000087299	L2HGDH	112	61	66	24	65	144	39	78	251	136	173	225	202	97	199	175	110	163	98
ENSG00000087301	TXNDC16	237	318	617	549	726	248	15	21	524	339	533	365	456	253	542	305	217	192	170
ENSG00000087302	RTRAF	982	416	2457	1814	1212	1168	1061	760	969	1474	1179	1132	1211	1096	1756	1114	1125	927	635
ENSG00000087303	NID2	128	3	207	132	254	91	0	1	31	151	126	143	57	122	340	122	114	177	83
ENSG00000087338	GMCL1	342	289	281	379	280	583	190	100	590	531	731	660	661	540	787	599	372	313	416
ENSG00000087365	SF3B2	948	260	1119	679	580	146	164	660	443	628	682	765	842	762	988	917	748	1016	837
ENSG00000087448	KLHL42	969	475	2926	1620	1433	424	499	1065	1318	1464	939	855	547	687	1472	700	1000	1094	324
ENSG00000087460	GNAS	7115	4832	14690	9141	12608	8387	4913	3002	8399	11259	8459	7710	9735	6900	9979	9121	7861	8248	5888
ENSG00000087470	DNM1L	1792	1248	3627	2933	2268	756	299	1663	2135	2599	2483	1776	2015	1460	2650	2197	2020	2208	1242
ENSG00000087494	PTHLH	67	0	115	1	1	0	0	0	1	37	19	13	31	14	18	21	70	33	17
ENSG00000087495	PHACTR3	21	9	24	4	24	41	0	7	126	91	18	52	54	156	67	61	33	109	48
ENSG00000087502	ERGIC2	1531	756	3131	1747	1268	985	391	1092	1755	2400	1470	1238	1589	1274	1764	1466	1483	1381	840
ENSG00000087510	TFAP2C	98	2	51	0	9	8	2	7	37	3	97	61	3	12	22	13	4	35	3
ENSG00000087586	AURKA	92	67	169	34	53	107	31	16	65	90	119	136	201	73	200	266	94	142	162
ENSG00000087589	CASS4	33	2	8	0	0	0	14	0	2	59	81	42	44	12	38	19	7	58	10
ENSG00000087842	PIR	32	25	421	45	55	3	24	5	59	72	62	64	81	77	85	40	82	38	36
ENSG00000087884	AAMDC	46	61	146	66	79	8	286	32	87	71	104	68	97	94	178	124	101	97	61
ENSG00000087903	RFX2	782	29	259	62	41	160	56	262	61	100	198	115	91	288	194	157	134	450	87
ENSG00000087995	METTL2A	91	60	118	48	37	2	7	116	98	153	188	123	128	77	189	157	96	128	112
ENSG00000088002	SULT2B1	3	0	0	0	0	1	0	0	0	2	3	1	3	13	0	1	10	0	1
ENSG00000088035	ALG6	263	82	270	212	166	259	35	183	482	700	378	413	502	305	486	544	445	288	282
ENSG00000088038	CNOT3	250	52	338	84	116	37	214	11	130	188	194	256	358	161	400	388	169	389	367
ENSG00000088053	GP6	30	0	3	23	0	28	12	3	9	13	24	5	14	6	16	15	12	4	11
ENSG00000088179	PTPN4	980	623	1204	763	905	331	474	313	1312	1246	1368	1282	1353	899	1316	1252	910	1185	760
ENSG00000088205	DDX18	1655	1055	3428	2878	2762	670	604	1329	1523	2708	2071	1562	1727	1343	1802	1929	2451	1705	1106
ENSG00000088247	KHSRP	480	133	618	319	698	469	175	389	334	392	385	334	362	363	303	326	270	431	263
ENSG00000088256	GNA11	639	158	248	217	222	69	217	140	170	209	596	652	485	1167	481	513	381	483	594
ENSG00000088280	ASAP3	165	37	370	192	92	1	53	1	50	65	144	121	145	46	206	148	64	137	88
ENSG00000088298	EDEM2	95	19	48	42	2	24	0	11	60	157	97	79	158	76	105	82	55	86	60
ENSG00000088305	DNMT3B	19	0	21	6	2	0	0	0	15	50	26	24	32	23	42	48	16	23	16
ENSG00000088320	REM1	46	0	39	0	12	2	217	0	5	15	42	26	15	39	18	8	20	29	8
ENSG00000088325	TPX2	234	42	140	64	0	52	646	3	72	106	176	324	432	123	329	500	216	204	304
ENSG00000088340	FER1L4	33	5	11	1	5	4	0	18	63	20	90	101	77	5	116	55	44	45	60
ENSG00000088356	PDRG1	31	153	44	23	34	9	38	33	18	15	53	40	49	65	83	52	34	21	42
ENSG00000088367	EPB41L1	649	274	718	186	271	57	149	126	401	372	659	528	550	448	511	563	256	731	542
ENSG00000088386	SLC15A1	88	0	7	0	0	6	0	3	0	56	62	45	71	5601	340	162	38	101	215
ENSG00000088387	DOCK9	3085	1260	3269	1646	4094	1154	700	2220	2255	2898	2648	2089	1510	3036	2928	2623	1816	2412	1625
ENSG00000088448	ANKRD10	2016	1813	2630	1822	2607	1576	1010	859	1874	2610	2390	2124	2534	1324	3421	2152	1900	1786	1228
ENSG00000088451	TGDS	168	316	235	109	70	312	13	93	273	369	243	196	322	186	310	238	281	205	199
ENSG00000088538	DOCK3	62	116	64	53	312	98	19	43	29	33	114	70	51	124	190	54	64	62	36
ENSG00000088543	C3orf18	29	0	66	0	4	0	4	0	6	3	9	10	7	43	48	26	19	33	5
ENSG00000088682	COQ9	326	47	376	19	148	77	215	175	193	212	380	416	377	333	689	449	258	296	341
ENSG00000088726	TMEM40	1	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	0
ENSG00000088727	KIF9	96	0	33	79	28	0	5	8	9	51	86	86	60	16	78	69	41	39	42
ENSG00000088756	ARHGAP28	346	94	125	164	100	53	29	5	408	574	335	333	299	194	240	360	155	248	210
ENSG00000088766	CRLS1	497	327	1614	1447	189	288	469	459	1076	862	750	805	879	796	736	798	689	638	497
ENSG00000088782	DEFB127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000088808	PPP1R13B	670	258	287	169	324	30	149	225	204	368	669	687	679	619	776	934	566	738	909
ENSG00000088812	ATRN	1036	374	1246	702	866	325	231	308	763	1003	965	795	725	2139	970	954	752	1148	795
ENSG00000088826	SMOX	12	4	41	6	27	1	0	0	3	13	11	21	14	23	18	15	30	12	4
ENSG00000088827	SIGLEC1	126	10	504	2	218	8	30	0	41	51	191	40	143	148	161	69	42	87	105
ENSG00000088832	FKBP1A	1968	1101	3353	2440	2802	1300	1009	656	1521	4627	2055	2125	1595	1402	2081	2239	1563	2143	1601
ENSG00000088833	NSFL1C	532	222	365	511	231	69	3	342	178	485	325	312	407	340	563	401	325	424	373
ENSG00000088836	SLC4A11	1	0	0	0	0	0	0	0	0	2	4	0	0	2	2	0	3	3	3
ENSG00000088854	C20orf194	520	122	629	350	653	193	44	126	208	270	466	268	217	451	837	302	346	620	177
ENSG00000088876	ZNF343	135	49	223	146	88	35	3	454	124	123	131	131	150	115	278	153	130	224	88
ENSG00000088881	EBF4	42	2	10	9	44	0	0	4	8	11	46	15	18	17	44	16	14	76	15
ENSG00000088882	CPXM1	61	0	21	0	0	0	0	0	5	14	1	5	17	1	4	9	1	19	5
ENSG00000088888	MAVS	2274	783	788	1100	1207	213	192	1056	859	673	1861	1779	1831	1289	2297	2665	1213	1740	2121
ENSG00000088899	LZTS3	80	23	59	3	3	2	4	7	20	78	40	38	66	78	57	56	43	45	26
ENSG00000088926	F11	5	0	0	0	0	0	0	0	0	2	0	1	7	53	14	14	0	19	7
ENSG00000088930	XRN2	931	527	1148	969	994	733	794	1199	648	1407	972	695	965	714	1227	881	901	1019	630
ENSG00000088970	KIZ	883	254	1618	782	1322	663	17	801	1097	664	880	981	376	585	2127	619	854	969	465
ENSG00000088986	DYNLL1	1108	496	3356	576	1161	764	184	282	1150	2526	1249	1228	1118	1074	1899	1389	1106	978	771
ENSG00000088992	TESC	9	12	4	2	2	12	24	0	12	9	9	12	11	20	10	3	12	19	15
ENSG00000089006	SNX5	1566	1163	1503	1512	934	917	368	893	1450	2143	1875	2097	2003	1953	2220	2252	1541	1522	1794
ENSG00000089009	RPL6	3054	1987	5444	6131	3011	2377	1353	3492	3895	5612	5405	4051	4364	2295	5699	4426	2674	3911	3149
ENSG00000089012	SIRPG	9	0	6	0	0	0	0	5	5	13	31	27	54	9	41	57	40	20	40
ENSG00000089022	MAPKAPK5	757	176	462	447	166	464	328	210	750	753	730	792	1190	733	1180	867	671	661	593
ENSG00000089041	P2RX7	155	2	185	31	66	3	10	0	81	115	109	82	88	61	238	104	109	132	59
ENSG00000089048	ESF1	936	706	1416	1258	1192	301	174	845	1023	1449	877	776	986	838	1045	1275	1643	1063	649
ENSG00000089050	RBBP9	534	241	1271	697	912	306	47	176	627	1250	659	591	619	684	754	584	697	663	366
ENSG00000089053	ANAPC5	907	159	1244	573	367	199	423	676	1186	1158	1244	1326	1560	1148	1928	1359	1209	1148	1015
ENSG00000089057	SLC23A2	646	197	707	290	457	61	18	308	328	385	454	410	441	381	708	436	475	704	399
ENSG00000089060	SLC8B1	201	36	152	46	41	40	67	330	113	120	228	249	254	120	260	206	73	155	172
ENSG00000089063	TMEM230	618	291	1686	350	1121	392	141	267	550	1155	667	519	561	684	679	483	409	442	284
ENSG00000089091	DZANK1	95	0	48	17	9	86	79	3	53	63	51	72	73	46	128	91	46	78	76
ENSG00000089094	KDM2B	319	457	203	184	101	65	1082	56	164	225	257	343	407	292	385	360	381	314	272
ENSG00000089101	CFAP61	3	0	2	0	0	0	0	0	2	3	11	0	0	3	13	1	4	9	0
ENSG00000089116	LHX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000089123	TASP1	252	113	295	87	73	184	43	248	160	269	192	176	317	127	300	317	205	291	202
ENSG00000089127	OAS1	501	94	379	23	67	45	1	0	86	378	805	622	608	768	596	586	532	291	702
ENSG00000089154	GCN1	572	106	386	360	219	28	483	508	193	302	417	511	452	340	791	591	397	496	506
ENSG00000089157	RPLP0	1807	1300	2352	1496	1181	1696	462	1047	1423	1880	3626	3002	3670	1713	3620	2186	2081	1958	1647
ENSG00000089159	PXN	621	90	506	151	328	107	7	20	90	248	460	316	212	527	539	286	262	1071	476
ENSG00000089163	SIRT4	1	0	0	0	0	0	0	0	3	4	8	7	8	5	23	10	5	0	13
ENSG00000089169	RPH3A	3	0	29	2	204	0	0	4	13	21	23	1	25	113	5	22	9	19	4
ENSG00000089177	KIF16B	1262	453	992	586	388	770	354	780	549	978	1159	1288	1033	1070	1569	1378	898	1100	1128
ENSG00000089195	TRMT6	77	50	369	48	50	3	12	139	45	190	101	109	132	36	119	150	113	137	72
ENSG00000089199	CHGB	82	24	149	658	80	5	0	19	61	15	89	50	44	193	182	135	38	160	55
ENSG00000089220	PEBP1	1157	632	1225	678	808	247	96	273	700	964	928	937	1045	2993	979	761	844	1073	729
ENSG00000089225	TBX5	0	0	0	0	0	0	0	0	1	274	0	0	0	7	0	1	1	0	0
ENSG00000089234	BRAP	468	292	813	536	448	220	192	296	495	731	636	562	534	550	871	709	583	458	382
ENSG00000089248	ERP29	402	202	449	69	106	105	16	546	300	361	397	317	443	509	445	389	344	557	381
ENSG00000089250	NOS1	86	2	799	179	466	15	6	7	170	103	138	174	2	77	359	92	95	404	63
ENSG00000089280	FUS	874	668	777	464	357	92	460	906	612	646	949	797	1119	627	1479	975	806	1017	589
ENSG00000089289	IGBP1	440	122	389	479	580	80	56	52	572	511	753	394	477	711	656	499	297	346	326
ENSG00000089327	FXYD5	318	154	525	371	143	66	35	87	170	717	301	154	254	146	113	249	275	372	364
ENSG00000089335	ZNF302	408	81	721	791	780	259	176	131	629	713	669	599	624	530	990	669	623	661	400
ENSG00000089351	GRAMD1A	55	31	78	4	227	50	10	18	42	31	91	52	33	13	53	35	36	79	42
ENSG00000089356	FXYD3	173	66	139	9	0	0	213	139	57	107	318	434	81	98	700	232	80	220	276
ENSG00000089472	HEPH	1888	479	2108	111	998	760	70	497	659	1055	1786	1975	1987	2130	3626	2166	1584	1961	1820
ENSG00000089486	CDIP1	150	74	69	43	66	5	0	15	17	36	68	70	66	131	141	111	83	138	73
ENSG00000089505	CMTM1	12	3	16	0	0	0	0	0	0	7	30	27	17	7	10	16	14	46	44
ENSG00000089558	KCNH4	1	0	0	0	0	0	0	0	0	2	1	0	2	0	2	0	0	1	4
ENSG00000089597	GANAB	613	84	725	324	672	220	159	207	260	766	473	421	375	342	629	344	234	658	463
ENSG00000089639	GMIP	149	7	48	1	2	13	6	113	75	73	77	92	108	70	83	63	64	129	115
ENSG00000089682	RBM41	1052	424	1690	435	1968	434	235	287	1385	1371	1051	1073	1331	1462	1385	1598	1389	1038	792
ENSG00000089685	BIRC5	63	8	70	0	0	0	168	0	29	6	78	122	154	43	120	128	84	63	70
ENSG00000089692	LAG3	20	12	4	6	0	0	0	0	3	2	16	26	24	8	11	7	10	7	18
ENSG00000089693	MLF2	1143	1104	985	796	1406	858	274	722	637	804	807	651	768	1019	454	605	633	1146	645
ENSG00000089723	OTUB2	41	0	3	0	0	2	0	0	16	12	5	11	13	2	42	18	4	43	33
ENSG00000089737	DDX24	1591	638	1485	912	942	320	128	767	1005	1047	946	866	1022	709	1245	906	925	1387	831
ENSG00000089775	ZBTB25	772	658	1417	3274	2525	875	231	558	1234	1889	1156	1225	1412	818	1493	996	965	780	682
ENSG00000089818	NECAP1	309	36	289	46	195	134	13	233	136	189	201	242	284	239	247	258	181	294	164
ENSG00000089820	ARHGAP4	85	8	16	0	0	0	98	66	9	7	85	57	107	35	62	46	37	33	33
ENSG00000089847	ANKRD24	14	7	6	0	41	0	0	0	1	3	6	28	19	19	15	16	1	22	35
ENSG00000089876	DHX32	444	486	210	462	325	207	10	725	264	533	775	656	605	314	1109	832	496	532	555
ENSG00000089902	RCOR1	986	601	910	411	415	695	468	157	752	1057	1129	1195	1031	857	1236	1014	694	738	713
ENSG00000089916	GPATCH2L	2725	1092	3079	2206	2628	2440	1489	2505	2412	2671	2251	2343	1981	2846	2668	2520	2415	3326	1716
ENSG00000090006	LTBP4	346	37	284	96	226	29	61	53	313	196	348	269	184	434	219	294	211	516	251
ENSG00000090013	BLVRB	149	43	198	42	88	85	20	46	79	135	309	187	263	178	295	148	102	153	122
ENSG00000090020	SLC9A1	738	496	182	161	424	138	32	56	102	446	660	741	428	424	631	699	319	644	859
ENSG00000090054	SPTLC1	722	1236	1135	1099	1314	574	623	1131	1029	1944	1197	1159	1035	786	1326	1058	799	860	662
ENSG00000090060	PAPOLA	3942	2833	7810	6301	5822	5096	2512	4170	5197	9024	5527	5133	4937	5142	6448	5700	4262	4205	3554
ENSG00000090061	CCNK	180	119	215	27	168	73	48	322	154	188	186	195	167	185	199	168	106	184	150
ENSG00000090097	PCBP4	36	2	24	1	0	0	0	0	17	11	32	22	22	41	59	22	10	37	30
ENSG00000090104	RGS1	2529	2662	1383	262	572	1434	211	2952	1212	1842	1194	1972	2778	1844	2756	1614	514	2613	1041
ENSG00000090238	YPEL3	165	122	136	142	181	38	0	40	132	98	129	134	126	202	211	116	63	118	112
ENSG00000090263	MRPS33	289	181	204	219	171	21	47	34	245	336	288	305	396	325	354	287	199	176	220
ENSG00000090266	NDUFB2	1179	511	1584	262	413	439	279	647	1121	1458	1742	1578	1858	1493	2346	1628	1307	1524	1161
ENSG00000090273	NUDC	204	73	337	219	259	51	11	91	146	189	229	177	142	183	322	250	145	260	176
ENSG00000090316	MAEA	501	125	553	163	328	56	57	272	203	244	444	570	647	470	687	567	409	375	362
ENSG00000090339	ICAM1	317	147	273	315	156	355	5	20	34	428	128	185	186	23	135	137	85	145	73
ENSG00000090372	STRN4	295	46	193	63	99	0	13	131	88	74	160	156	102	116	131	140	83	425	150
ENSG00000090376	IRAK3	269	834	1192	1884	1355	1070	379	202	684	1341	557	296	372	505	576	334	408	867	197
ENSG00000090382	LYZ	1392	247	603	5	86	323	16	60	201	780	861	927	2407	1498	1281	1028	1039	909	737
ENSG00000090402	SI	3119	49	45	0	1	143	12	9	167	679	1546	586	1586	81015	5328	3934	2789	2299	2297
ENSG00000090432	MUL1	149	54	64	54	47	5	16	53	47	73	71	77	119	80	115	100	57	146	85
ENSG00000090447	TFAP4	24	10	0	5	36	2	0	3	22	32	31	16	23	10	24	17	10	8	15
ENSG00000090470	PDCD7	220	277	215	98	81	26	195	57	263	159	174	174	156	254	237	151	221	214	106
ENSG00000090487	SPG21	367	151	612	289	621	865	125	200	466	787	383	344	378	422	415	272	208	258	224
ENSG00000090512	FETUB	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	7	0	16	1
ENSG00000090520	DNAJB11	418	74	1388	582	208	207	253	254	155	521	370	405	633	253	461	528	443	362	327
ENSG00000090530	P3H2	992	69	1172	249	641	669	413	176	315	372	423	378	198	307	1351	461	1193	967	262
ENSG00000090534	THPO	42	0	0	14	7	0	0	0	3	3	2	4	3	3	4	1	8	4	9
ENSG00000090539	CHRD	56	2	7	118	79	3	0	0	29	34	9	20	12	19	14	15	53	44	3
ENSG00000090554	FLT3LG	1	0	1	0	0	0	0	2	7	3	1	1	7	4	2	1	2	4	1
